Protein1,Protein2,tmscore_max,tmscore_cp_max,tmscore_min,tmscore_cp_min,progres_score,cirpin_score,Protein1_sccs,Protein2_sccs,tm_score_min_difference,Protein1_uniprot,Protein2_uniprot
1swfA,1i9hA,0.70484,0.96491,0.67291,0.67291,0.8612268567085266,0.8007402420043945,b.61.1.1,b.61.1.1,0.0,P22629,P22629
1swfA,1lczA,0.70373,0.95768,0.68459,0.68459,0.8627323508262634,0.8119630217552185,b.61.1.1,b.61.1.1,0.0,P22629,P22629
1swfA,1nqmA,0.69172,0.94654,0.68022,0.68022,0.8732961416244507,0.8162571787834167,b.61.1.1,b.61.1.1,0.0,P22629,P22629
1swhA,1swfA,0.71341,0.96884,0.70818,0.71068,0.8384729623794556,0.8281927108764648,b.61.1.1,b.61.1.1,0.0024999999999999,P22629,P22629
1swlA,1swfA,0.67806,0.92431,0.67528,0.6779,0.8723848462104797,0.8117563724517822,b.61.1.1,b.61.1.1,0.0026199999999999,P22629,P22629
1swoA,1swfA,0.67718,0.91858,0.67206,0.67458,0.8705320954322815,0.8083573579788208,b.61.1.1,b.61.1.1,0.0025199999999999,P22629,P22629
1swqA,1swfA,0.72051,0.96894,0.71561,0.71824,0.8375275731086731,0.8316330313682556,b.61.1.1,b.61.1.1,0.00263,P22629,P22629
1swsA,1swfA,0.70678,0.95882,0.70678,0.70678,0.8575072884559631,0.8288075923919678,b.61.1.1,b.61.1.1,0.0,P22629,P22629
1swsA,1qjpA,0.5931,0.6673,0.51503,0.57429,0.9480010271072388,0.9410284161567688,b.61.1.1,f.4.1.1,0.0592599999999999,P22629,P0A910
1vyoA,1swfA,0.56631,0.80513,0.56618,0.56618,0.8561737537384033,0.804375946521759,b.61.1.1,b.61.1.1,0.0,P02701,P22629
1wbiA,1swfA,0.56464,0.79613,0.56303,0.56303,0.8573755025863647,0.777245283126831,b.61.1.1,b.61.1.1,0.0,P56732,P22629
1wbiA,1qjpA,0.63188,0.63188,0.57776,0.57776,0.9614464044570924,0.9723532795906068,b.61.1.1,f.4.1.1,0.0,P56732,P0A910
1y52X,1swfA,0.57977,0.81771,0.57748,0.57748,0.8663161993026733,0.7795141935348511,b.61.1.1,b.61.1.1,0.0,P56734,P22629
2a5bA,1swfA,0.55674,0.78941,0.5558,0.5558,0.8648310899734497,0.7863291501998901,b.61.1.1,b.61.1.1,0.0,P02701,P22629
2a5bA,2g16B,0.39612,0.39612,0.32451,0.32451,0.6373075246810913,0.5593417286872864,b.61.1.1,,0.0,P02701,P42212
2a5cA,1swfA,0.56115,0.79762,0.56148,0.56148,0.8664712309837341,0.7922143340110779,b.61.1.1,b.61.1.1,0.0,P02701,P22629
2a8gA,1swfA,0.5684,0.80849,0.56921,0.56921,0.8736648559570312,0.7975406050682068,b.61.1.1,b.61.1.1,0.0,P02701,P22629
2c4iA,1stpA,0.28615,0.43872,0.28615,0.43872,0.8358862400054932,0.8366958498954773,,b.61.1.1,0.1525699999999999,P02701,P22629
2c4iA,1ravA,0.31284,0.48434,0.31284,0.48434,0.8547861576080322,0.8491224050521851,,b.61.1.1,0.1714999999999999,P02701,P02701
2c4iA,2a5cA,0.31768,0.45814,0.31768,0.45814,0.858628511428833,0.8310657739639282,,b.61.1.1,0.1404599999999999,P02701,P02701
2c4iA,2camA,0.31806,0.46103,0.31806,0.46103,0.8511695265769958,0.8481522798538208,,b.61.1.1,0.1429699999999999,P02701,P02701
2c4iA,1avdA,0.28968,0.49527,0.28968,0.49527,0.855409562587738,0.8350057601928711,,b.61.1.1,0.20559,P02701,P02701
2c4iA,2a5bA,0.31595,0.47434,0.31595,0.47434,0.8596476316452026,0.8409813046455383,,b.61.1.1,0.1583899999999999,P02701,P02701
2c4iA,1wbiA,0.32727,0.47927,0.32727,0.47927,0.8551765084266663,0.8403503894805908,,b.61.1.1,0.1519999999999999,P02701,P56732
2c4iA,2bc3A,0.31562,0.41957,0.31562,0.41957,0.8606510162353516,0.8652337789535522,,b.61.1.1,0.1039499999999999,P02701,P22629
2c4iA,1moyA,0.30665,0.41831,0.30665,0.41831,0.8442643284797668,0.81775963306427,,b.61.1.1,0.11166,P02701,P22629
2c4iA,1rstB,0.30113,0.42073,0.30113,0.42073,0.8535076975822449,0.830109715461731,,b.61.1.1,0.1195999999999999,P02701,P22629
2c4iA,1mm9A,0.29734,0.41942,0.29734,0.41942,0.8458367586135864,0.828342854976654,,b.61.1.1,0.12208,P02701,P22629
2c4iA,1strB,0.30366,0.42528,0.30366,0.42528,0.8492869138717651,0.8463857769966125,,b.61.1.1,0.12162,P02701,P22629
2camA,1swfA,0.55582,0.78919,0.55443,0.55443,0.8635191917419434,0.787798285484314,b.61.1.1,b.61.1.1,0.0,P02701,P22629
2ervA,1g90A,0.64368,0.64368,0.56013,0.56013,0.990393877029419,0.9914766550064088,,f.4.1.1,0.0,Q9HVD1,P0A910
2fhlA,1swfA,0.58004,0.81848,0.57808,0.57808,0.8756069540977478,0.7840538620948792,b.61.1.1,b.61.1.1,0.0,P56734,P22629
2frsA,1r0uA,0.49146,0.56025,0.44751,0.50728,0.8979063034057617,0.9708264470100404,b.60.1.2,b.60.1.5,0.0597699999999999,P29373,O07624
2izbA,1swfA,0.63667,0.92594,0.63368,0.63368,0.8820316791534424,0.7853251695632935,b.61.1.1,b.61.1.1,0.0,P22629,P22629
1dslA,1npsA,0.7674,0.7674,0.7674,0.7674,0.9964802265167236,0.9870903491973876,b.11.1.1,b.11.1.1,0.0,P02526,P02966
1gamA,1npsA,0.76374,0.82257,0.74922,0.80616,0.996141791343689,0.9864959120750428,b.11.1.1,b.11.1.1,0.0569399999999999,P02526,P02966
1lknA,2araA,0.59186,0.71807,0.38639,0.47536,0.7536479234695435,0.8178104162216187,b.82.1.8,b.82.4.1,0.08897,Q9X0J6,P0A9E0
1npsA,1m8uA,0.7561,0.80834,0.41725,0.43013,0.9837721586227416,0.982040286064148,b.11.1.1,b.11.1.1,0.01288,P02966,P23005
1npsA,1a45A,0.72659,0.80133,0.4031,0.42825,0.9853827953338624,0.9794272780418396,b.11.1.1,b.11.1.1,0.02515,P02966,P23005
1npsA,1ammA,0.74939,0.79911,0.41185,0.42871,0.9923455715179444,0.979975700378418,b.11.1.1,b.11.1.1,0.0168599999999999,P02966,P02526
1npsA,1elpA,0.75625,0.81633,0.4153,0.43887,0.9891321659088136,0.9807366132736206,b.11.1.1,b.11.1.1,0.0235699999999999,P02966,P08209
1npsA,1h4aX,0.75992,0.81886,0.41717,0.4405,0.9875279664993286,0.9817802906036376,b.11.1.1,b.11.1.1,0.02333,P02966,P07320
1npsA,1hk0X,0.76035,0.82332,0.41587,0.44035,0.9887619614601136,0.9818687438964844,b.11.1.1,b.11.1.1,0.02448,P02966,P07320
1npsA,1a5dA,0.73743,0.79954,0.41051,0.4276,0.9853556156158448,0.9794803857803344,b.11.1.1,b.11.1.1,0.0170899999999999,P02966,P02528
1npsA,2bv2A,0.77973,0.84247,0.77973,0.84247,0.9969558715820312,0.9927513599395752,b.11.1.1,b.11.1.0,0.06274,P02966,F6Q2R9
1npsA,2g98A,0.75151,0.81649,0.41811,0.44501,0.9911447167396544,0.982414722442627,b.11.1.1,b.11.1.1,0.0269,P02966,P07320
1npsA,1i5iA,0.75597,0.79767,0.41328,0.43056,0.9924160838127136,0.9808633327484132,b.11.1.1,b.11.1.1,0.01728,P02966,P02526
1npsA,1ha4A,0.7609,0.8047,0.7609,0.8047,0.9944946765899658,0.9900913238525392,b.11.1.1,b.11.1.1,0.0437999999999999,P02966,P22914
1wktA,2dadA,0.56103,0.56103,0.53999,0.53999,0.9789220094680786,0.9873998165130616,b.11.1.2,b.11.1.0,0.0,P10410,Q9Y4K1
1wktA,1i5iA,0.56282,0.62347,0.33683,0.36345,0.9875131845474244,0.965172529220581,b.11.1.2,b.11.1.1,0.0266199999999999,P10410,P02526
1wktA,2g98A,0.55347,0.59759,0.33654,0.35821,0.9835425615310668,0.963036298751831,b.11.1.2,b.11.1.1,0.0216699999999999,P10410,P07320
1wktA,2ilbA,0.45349,0.55693,0.38538,0.46233,0.6345481872558594,0.8098897933959961,b.11.1.2,,0.07695,P10410,
2dadA,1npsA,0.70838,0.77064,0.70838,0.77064,0.987778663635254,0.9834678173065186,b.11.1.0,b.11.1.1,0.0622599999999999,Q9Y4K1,P02966
1aboA,1tucA,0.579,0.74788,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,P00520,P07751
1aeyA,1tucA,0.63901,0.82502,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,P07751,P07751
1arkA,1g2bA,0.58751,0.79826,0.21658,0.21658,0.5108041763305664,0.647389829158783,b.34.2.1,b.34.2.1,0.0,P20929,P07751
1aw8B,2glwA,0.46558,0.49014,0.4583,0.48278,0.5280332565307617,0.6754913926124573,,,0.02448,P0A790,O73971
1awwA,1g2bA,0.54046,0.69827,0.1875,0.1875,0.5215450525283813,0.6073174476623535,b.34.2.1,b.34.2.1,0.0,Q06187,P07751
1awwA,1tucA,0.50866,0.66015,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,Q06187,P07751
1b07A,1tucA,0.58691,0.79186,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,Q64010,P07751
1bk2A,1g2bA,0.71147,0.95604,0.26108,0.26108,0.5373491048812866,0.6306537389755249,b.34.2.1,b.34.2.1,0.0,P07751,P07751
1bk2A,1tucA,0.66937,0.85469,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,P07751,P07751
1bywA,1b34B,0.23142,0.34349,0.23142,0.34349,0.2858247458934784,0.5609827041625977,d.110.3.6,b.38.1.1,0.11207,Q12809,P62316
1e6gA,1g2bA,0.69243,0.92661,0.24899,0.24899,0.5124454498291016,0.6195740699768066,b.34.2.1,b.34.2.1,0.0,P07751,P07751
1e6gA,1tucA,0.64683,0.841,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,P07751,P07751
1e6hA,1g2bA,0.66757,0.89985,0.24643,0.24643,0.4905692040920257,0.613098680973053,b.34.2.1,b.34.2.1,0.0,P07751,P07751
1e6hA,1tucA,0.63364,0.82315,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,P07751,P07751
1e7oA,1g2bA,0.66465,0.86833,0.21555,0.21555,0.5149922966957092,0.624872088432312,b.34.2.1,b.34.2.1,0.0,P07751,P07751
1e7oA,1tucA,0.6298,0.81062,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,P07751,P07751
1fynA,1g2bA,0.60714,0.78801,0.20994,0.20994,0.4935128390789032,0.6394530534744263,b.34.2.1,b.34.2.1,0.0,P06241,P07751
1fynA,1tucA,0.56551,0.724,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,P06241,P07751
1g2bA,1aeyA,0.63465,0.84502,0.23605,0.23605,0.5323454141616821,0.6344828605651855,b.34.2.1,b.34.2.1,0.0,P07751,P07751
1g2bA,1qkwA,0.65335,0.87928,0.24052,0.24052,0.5349465012550354,0.6346327066421509,b.34.2.1,b.34.2.1,0.0,P07751,P07751
1g2bA,1qkxA,0.65924,0.88966,0.25157,0.25157,0.5196787118911743,0.6306573152542114,b.34.2.1,b.34.2.1,0.0,P07751,P07751
1g2bA,1hd3A,0.66216,0.8957,0.25129,0.25129,0.521318793296814,0.6292486190795898,b.34.2.1,b.34.2.1,0.0,P07751,P07751
1g2bA,2f2xA,0.6475,0.8671,0.25148,0.23806,0.5390099287033081,0.6149412393569946,b.34.2.1,b.34.2.1,-0.0134199999999999,P07751,P07751
1g2bA,2f2wA,0.64155,0.86965,0.25921,0.25921,0.5500965118408203,0.6345013380050659,b.34.2.1,b.34.2.1,0.0,P07751,P07751
1g2bA,1uueA,0.66088,0.89685,0.26231,0.26231,0.5316742062568665,0.6299028992652893,b.34.2.1,b.34.2.1,0.0,P07751,P07751
1g2bA,1h8kA,0.62341,0.84121,0.22945,0.22945,0.5419405698776245,0.641782820224762,b.34.2.1,b.34.2.1,0.0,P07751,P07751
1g2bA,1azgB,0.57238,0.76973,0.21874,0.21874,0.5396077632904053,0.6638401746749878,b.34.2.1,b.34.2.1,0.0,P07751,P06241
1g2bA,1a0nB,0.55758,0.7466,0.21799,0.2162,0.5460298657417297,0.6667585968971252,b.34.2.1,b.34.2.1,-0.0017899999999999,P07751,P06241
1g2bA,4hckA,0.57679,0.77162,0.21008,0.20689,0.4915994703769684,0.6184005737304688,b.34.2.1,b.34.2.1,-0.0031899999999999,P07751,P08631
1g2bA,1ckaA,0.58541,0.77679,0.2258,0.2258,0.5312575697898865,0.6441175937652588,b.34.2.1,b.34.2.1,0.0,P07751,Q64010
1g2bA,1efnA,0.55657,0.73804,0.22031,0.21568,0.5412214994430542,0.6733521223068237,b.34.2.1,b.34.2.1,-0.0046299999999999,P07751,P06241
1g2bA,1b07A,0.60772,0.81028,0.21638,0.21638,0.5215531587600708,0.646811842918396,b.34.2.1,b.34.2.1,0.0,P07751,Q64010
1g2bA,1prlC,0.49167,0.6696,0.21282,0.20999,0.5624614953994751,0.6619328260421753,b.34.2.1,b.34.2.1,-0.0028299999999999,P07751,P00523
1g2bA,1nloC,0.57956,0.77339,0.23625,0.23625,0.5526604652404785,0.670759916305542,b.34.2.1,b.34.2.1,0.0,P07751,P00523
1g2bA,1avzC,0.56615,0.75705,0.21709,0.21709,0.5439382791519165,0.6663447618484497,b.34.2.1,b.34.2.1,0.0,P07751,P06241
1g2bA,1m3aA,0.5232,0.70261,0.2186,0.2186,0.5443810224533081,0.6569039821624756,b.34.2.1,b.34.2.1,0.0,P07751,Q64010
1g2bA,1w1fA,0.56271,0.74595,0.20231,0.20231,0.5034191012382507,0.645301342010498,b.34.2.1,b.34.2.1,0.0,P07751,P07948
1g2bA,1gbqA,0.58987,0.79289,0.22624,0.22624,0.5493039488792419,0.6146092414855957,b.34.2.1,b.34.2.1,0.0,P07751,Q60631
1g2bA,1bu1A,0.59837,0.81186,0.23676,0.23676,0.5434962511062622,0.666213870048523,b.34.2.1,b.34.2.1,0.0,P07751,P08631
1g2bA,2dbmA,0.55089,0.75688,0.17616,0.17289,0.497610330581665,0.6159409880638123,b.34.2.1,b.34.2.0,-0.00327,P07751,Q99962
1g2bA,1zlmA,0.62801,0.8242,0.23084,0.23084,0.5124157667160034,0.6176760196685791,b.34.2.1,b.34.2.0,0.0,P07751,Q92882
1g2bA,1uj0A,0.6306,0.81309,0.20825,0.20825,0.5164529085159302,0.6265215873718262,b.34.2.1,b.34.2.1,0.0,P07751,O88811
1g2bA,2gncA,0.59378,0.78309,0.22431,0.22431,0.5382205247879028,0.6332014799118042,b.34.2.1,b.34.2.0,0.0,P07751,Q91Z69
1g2bA,1nm7A,0.50554,0.71624,0.21642,0.20422,0.5439658164978027,0.6273206472396851,b.34.2.1,b.34.2.1,-0.0121999999999999,P07751,P80667
1g2bA,1azeA,0.54889,0.7316,0.21146,0.21146,0.5508666038513184,0.6464250087738037,b.34.2.1,b.34.2.1,0.0,P07751,P62993
1g2bA,1ootA,0.59714,0.80766,0.23697,0.22335,0.5288270115852356,0.5799883604049683,b.34.2.1,b.34.2.1,-0.0136199999999999,P07751,P43603
1g2bA,2ew3A,0.55072,0.7599,0.21082,0.19797,0.5008070468902588,0.6192458271980286,b.34.2.1,b.34.2.0,-0.01285,P07751,Q99963
1g2bA,1h3hA,0.54404,0.73583,0.21775,0.21775,0.524441123008728,0.61655193567276,b.34.2.1,b.34.2.1,0.0,P07751,O89100
1g2bA,1oebA,0.6058,0.80199,0.21292,0.21292,0.4877789616584778,0.5981189012527466,b.34.2.1,b.34.2.1,0.0,P07751,O89100
1g2bA,1ywoA,0.58238,0.76816,0.21925,0.21925,0.5423434972763062,0.6364290714263916,b.34.2.1,b.34.2.1,0.0,P07751,P10686
1g2bA,2dl8A,0.58522,0.80954,0.19009,0.19009,0.5276896953582764,0.642680823802948,b.34.2.1,b.34.2.0,0.0,P07751,O75044
1g2bA,2bz8A,0.56603,0.78676,0.25743,0.25743,0.5476260185241699,0.6338406205177307,b.34.2.1,,0.0,P07751,Q96B97
1g2bA,1wxbA,0.60691,0.81349,0.19278,0.19278,0.4784451425075531,0.6397746205329895,b.34.2.1,b.34.2.0,0.0,P07751,Q9H6S3
1g2bA,1kikA,0.5736,0.75034,0.20803,0.20803,0.5454734563827515,0.6870499849319458,b.34.2.1,b.34.2.1,0.0,P07751,P06239
1g2bA,2djqA,0.54651,0.7535,0.19954,0.19954,0.4966740310192108,0.6267666816711426,b.34.2.1,b.34.2.0,0.0,P07751,Q8BZT2
1g2bA,2dnuA,0.5939,0.79641,0.18487,0.18208,0.506104588508606,0.6430715918540955,b.34.2.1,b.34.2.0,-0.00279,P07751,Q5TCZ1
1g2bA,2feiA,0.55163,0.74751,0.22841,0.22841,0.5325824618339539,0.6381214261054993,b.34.2.1,b.34.2.0,0.0,P07751,Q9Y5K6
1g2bA,2iimA,0.61859,0.813,0.21745,0.21745,0.4913206398487091,0.6283057928085327,b.34.2.1,b.34.2.1,0.0,P07751,P06239
1g2bA,1w6xA,0.58264,0.80789,0.25592,0.25592,0.5312573909759521,0.645290195941925,b.34.2.1,b.34.2.0,0.0,P07751,Q15080
1g2bA,2df6A,0.57789,0.76665,0.22161,0.20845,0.5123255252838135,0.6281282901763916,b.34.2.1,,-0.01316,P07751,O55043
1g2bA,2dl3A,0.57847,0.81728,0.21496,0.21496,0.4839404225349426,0.6225513219833374,b.34.2.1,b.34.2.0,0.0,P07751,Q9BX66
1g2bA,1u5sA,0.53757,0.74883,0.18932,0.18932,0.5174611806869507,0.6059653759002686,b.34.2.1,b.34.2.1,0.0,P07751,O43639
1g2bA,2a37A,0.57355,0.77331,0.23315,0.23315,0.5431355237960815,0.6331561803817749,b.34.2.1,b.34.2.1,0.0,P07751,Q08012
1g2bA,1wi7A,0.55516,0.75415,0.20389,0.17568,0.4983570873737335,0.6365322470664978,b.34.2.1,b.34.2.0,-0.0282099999999999,P07751,Q8R550
1g2bA,2ct4A,0.58607,0.80109,0.20291,0.20291,0.5164183378219604,0.6105166673660278,b.34.2.1,b.34.2.0,0.0,P07751,Q15642
1g2bA,1jo8A,0.57653,0.78253,0.2305,0.2305,0.5400636792182922,0.6709544062614441,b.34.2.1,b.34.2.1,0.0,P07751,P15891
1g2bA,2cucA,0.58932,0.78874,0.19149,0.17922,0.5146722197532654,0.6287994384765625,b.34.2.1,b.34.2.0,-0.01227,P07751,Q8BZT2
1g2bA,1awoA,0.48627,0.65994,0.20291,0.19315,0.5443141460418701,0.6390268802642822,b.34.2.1,b.34.2.1,-0.00976,P07751,P00519
1g2bA,1ju5C,0.55882,0.74475,0.20728,0.20728,0.5430233478546143,0.6172217726707458,b.34.2.1,b.34.2.1,0.0,P07751,P00519
1g2bA,1bbzA,0.55804,0.74375,0.20762,0.20223,0.5501545071601868,0.6368904113769531,b.34.2.1,b.34.2.1,-0.00539,P07751,P00519
1g2bA,1aboA,0.56886,0.76848,0.22088,0.20825,0.5433377623558044,0.6391807198524475,b.34.2.1,b.34.2.1,-0.01263,P07751,P00520
1g2bA,2a36A,0.57182,0.75533,0.22286,0.22286,0.5412418246269226,0.6416857242584229,b.34.2.1,b.34.2.1,0.0,P07751,Q08012
1g2bA,1yp5A,0.55236,0.74155,0.2121,0.2121,0.5339248776435852,0.6394389867782593,b.34.2.1,b.34.2.0,0.0,P07751,Q04439
1g2bA,1bbzE,0.55467,0.74323,0.20868,0.20868,0.5497714877128601,0.6424752473831177,b.34.2.1,b.34.2.1,0.0,P07751,P00519
1g2bA,2a28A,0.57845,0.74215,0.2047,0.2111,0.5554717779159546,0.612629771232605,b.34.2.1,b.34.2.0,0.0064,P07751,P38822
1g2bA,2dmoA,0.51074,0.69921,0.19194,0.16726,0.4929339289665222,0.6519819498062134,b.34.2.1,b.34.2.1,-0.02468,P07751,P19878
1g5vA,1hzaA,0.48679,0.6267,0.42676,0.54993,0.538699209690094,0.6321994662284851,b.34.9.1,b.40.4.5,0.12317,Q16637,P41016
1g5vA,1i5fA,0.48532,0.62722,0.43024,0.55688,0.5479334592819214,0.6454577445983887,b.34.9.1,b.40.4.5,0.12664,Q16637,P41016
1g5vA,1c9oA,0.48373,0.62796,0.42903,0.55753,0.5509049892425537,0.6495864391326904,b.34.9.1,b.40.4.5,0.1284999999999999,Q16637,P41016
1g5vA,1hzcA,0.48728,0.62816,0.43184,0.55742,0.550844669342041,0.6422972083091736,b.34.9.1,b.40.4.5,0.12558,Q16637,P41016
1g5vA,1mjcA,0.522,0.66633,0.44515,0.56926,0.5082396864891052,0.6209014654159546,b.34.9.1,b.40.4.5,0.12411,Q16637,P0A9X9
1g5vA,1hz9A,0.48351,0.62861,0.42877,0.55784,0.5479928255081177,0.6436976790428162,b.34.9.1,b.40.4.5,0.12907,Q16637,P41016
1g5vA,1hzbA,0.48697,0.63171,0.43113,0.56082,0.547895610332489,0.6306637525558472,b.34.9.1,b.40.4.5,0.1296899999999999,Q16637,P41016
1g5vA,1cspA,0.48515,0.62415,0.42495,0.5477,0.5447741150856018,0.6376843452453613,b.34.9.1,b.40.4.5,0.1227499999999999,Q16637,P32081
1g9oA,2hgaA,0.49637,0.66329,0.44866,0.60089,0.4505582451820373,0.98417866230011,b.36.1.1,b.36.1.6,0.15223,O14745,O27421
1gcqA,1g2bA,0.70152,0.9046,0.24013,0.24013,0.534050703048706,0.6193257570266724,b.34.2.1,b.34.2.1,0.0,P62993,P07751
1gcqA,1k2bA,0.31712,0.31712,0.24223,0.24223,0.7370127439498901,0.6065164804458618,b.34.2.1,b.50.1.1,0.0,P62993,P04587
1gfcA,1g2bA,0.60593,0.80191,0.24108,0.24108,0.5276573896408081,0.6311482787132263,b.34.2.1,b.34.2.1,0.0,P62993,P07751
1gfcA,1tucA,0.5742,0.75992,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,P62993,P07751
1gl5A,1g2bA,0.51734,0.69108,0.18089,0.18321,0.5339692234992981,0.6690748333930969,b.34.2.1,b.34.2.1,0.00232,P24604,P07751
1gl5A,1tucA,0.49645,0.64098,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,P24604,P07751
1gm1A,2hgaA,0.48617,0.62033,0.4514,0.57751,0.4270994961261749,0.9871995449066162,b.36.1.1,b.36.1.6,0.1261099999999999,Q64512,O27421
1gq4A,2hgaA,0.48136,0.65686,0.43324,0.59225,0.4149240851402282,0.9797364473342896,b.36.1.1,b.36.1.6,0.15901,P07550,O27421
1gq5A,2hgaA,0.48959,0.65507,0.44351,0.5951,0.4187593162059784,0.9852402806282043,b.36.1.1,b.36.1.6,0.1515899999999999,O14745,O27421
1h3hA,1tucA,0.60823,0.73493,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,O89100,P07751
1h92A,1g2bA,0.57352,0.75548,0.20574,0.20574,0.4830210208892822,0.6283004283905029,b.34.2.1,b.34.2.1,0.0,P06239,P07751
1hd3A,1tucA,0.65209,0.83906,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,P07751,P07751
1ihjA,2hgaA,0.49053,0.64251,0.45461,0.5963,0.4456276893615722,0.9933130145072936,b.36.1.1,b.36.1.6,0.14169,Q24008,O27421
1ju5C,1tucA,0.54665,0.71361,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,P00519,P07751
1k4uS,1g2bA,0.55568,0.73754,0.20142,0.20142,0.4773781299591064,0.6265759468078613,b.34.2.1,b.34.2.1,0.0,P19878,P07751
1k4uS,1tucA,0.56348,0.70949,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,P19878,P07751
1k76A,1tucA,0.57088,0.75082,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,P29355,P07751
1k76A,1g2bA,0.60358,0.80292,0.20895,0.20895,0.5084426999092102,0.6262625455856323,b.34.2.1,b.34.2.1,0.0,P29355,P07751
1kq1A,1c4qA,0.37714,0.59301,0.34329,0.5341,0.4699580371379852,0.6777433156967163,b.38.1.2,b.40.2.1,0.19081,A0A0H3JV59,P69179
1l6oA,2hgaA,0.47987,0.63793,0.43315,0.57567,0.4023127555847168,0.9854365587234496,b.36.1.1,b.36.1.6,0.14252,P51142,O27421
1m27C,1g2bA,0.60931,0.79277,0.20394,0.20394,0.5405110716819763,0.6777389645576477,b.34.2.1,b.34.2.1,0.0,P06241,P07751
1m27C,1tucA,0.56981,0.7271,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,P06241,P07751
1m30A,1g2bA,0.53778,0.72382,0.21279,0.21279,0.5324809551239014,0.6568758487701416,b.34.2.1,b.34.2.1,0.0,Q64010,P07751
1m3bA,1g2bA,0.53768,0.70876,0.22554,0.22554,0.535197377204895,0.6852889060974121,b.34.2.1,b.34.2.1,0.0,Q64010,P07751
1m3cA,1g2bA,0.54785,0.74861,0.22522,0.22522,0.5233256220817566,0.6530404090881348,b.34.2.1,b.34.2.1,0.0,Q64010,P07751
1m3cA,1tucA,0.55381,0.74835,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,Q64010,P07751
1mfgA,2hgaA,0.49056,0.64448,0.45897,0.60357,0.4950460493564605,0.9882699847221376,b.36.1.1,b.36.1.6,0.1446,Q96RT1,O27421
1mhnA,1hzaA,0.47498,0.62648,0.4315,0.56999,0.5692738890647888,0.66093510389328,b.34.9.1,b.40.4.5,0.13849,Q16637,P41016
1mhnA,1hzbA,0.47934,0.63468,0.43971,0.58375,0.5786954760551453,0.6605572700500488,b.34.9.1,b.40.4.5,0.14404,Q16637,P41016
1mhnA,1c9oA,0.4722,0.62546,0.43392,0.57585,0.5817489624023438,0.6790843605995178,b.34.9.1,b.40.4.5,0.14193,Q16637,P41016
1mhnA,1hzcA,0.4744,0.62644,0.43577,0.5768,0.5819700360298157,0.6717950105667114,b.34.9.1,b.40.4.5,0.14103,Q16637,P41016
1mhnA,1i5fA,0.47281,0.62594,0.43434,0.57618,0.5786230564117432,0.6749290227890015,b.34.9.1,b.40.4.5,0.14184,Q16637,P41016
1mhnA,1hz9A,0.471,0.62545,0.43288,0.57576,0.5782474279403687,0.6728084683418274,b.34.9.1,b.40.4.5,0.14288,Q16637,P41016
1mhnA,2bh8A,0.39946,0.54299,0.305,0.41887,0.6122921705245972,0.8056875467300415,b.34.9.1,,0.11387,Q16637,P0AG67
1mhnA,1mjcA,0.49959,0.66172,0.44289,0.58713,0.5370444059371948,0.6517738103866577,b.34.9.1,b.40.4.5,0.14424,Q16637,P0A9X9
1n7tA,2hgaA,0.45613,0.59619,0.45613,0.59619,0.474945068359375,0.9847288727760316,b.36.1.1,b.36.1.6,0.14006,Q96RT1,O27421
1o9yA,1vc3B,0.23458,0.36653,0.20013,0.31195,0.5402005910873413,0.4772940874099731,b.139.1.1,,0.11182,O85094,Q5SKN7
1o9yA,1pyuB,0.25812,0.36908,0.22179,0.32111,0.5618893504142761,0.4625430703163147,b.139.1.1,,0.09932,O85094,P0A790
1o9yA,1uhdA,0.28217,0.37377,0.24458,0.31678,0.5606009364128113,0.5224696397781372,b.139.1.1,,0.0722,O85094,P56065
1o9yA,1uheA,0.2659,0.37132,0.22699,0.3111,0.5722387433052063,0.5359398722648621,b.139.1.1,,0.0841099999999999,O85094,P56065
1o9yA,1aw8B,0.22974,0.36796,0.20456,0.32437,0.5581954717636108,0.4499560594558716,b.139.1.1,,0.11981,O85094,P0A790
1oebA,1tucA,0.62598,0.79308,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,O89100,P07751
1ootA,1tucA,0.58988,0.76591,0.0,0.0,,,b.34.2.1,b.34.2.1,0.0,P43603,P07751
1ox8A,2chbD,0.29383,0.3226,0.29383,0.3226,0.6294828653335571,0.746137797832489,b.136.1.1,b.40.2.1,0.02877,P0AFZ3,P01556
