struct1	struct2	Progres_score	CIRPIN_score
003484082	004935667	0.5056	0.9532
003484082	004946152	0.5348	0.9158
003484082	005013047	0.4943	0.9729
003484082	005028264	0.4534	0.9102
003484082	005033151	0.4659	0.9678
003484082	005063011	0.5313	0.9246
003484446	003840585	0.5814	0.9153
003484446	003893356	0.4860	0.9079
003484446	003927485	0.4239	0.9104
003484446	003979604	0.4382	0.9398
003484446	003980597	0.4319	0.9374
003484446	003983612	0.4302	0.9404
003484446	003988870	0.4140	0.9082
003484446	004002734	0.4307	0.9211
003484446	004009350	0.5476	0.9198
003484446	004028987	0.4690	0.9250
003484446	004034170	0.4272	0.9239
003484446	004253554	0.4224	0.9212
003484446	004477674	0.4817	0.9118
003484446	004935667	0.5137	0.9072
003484446	004946152	0.5223	0.9426
003484446	005013047	0.4569	0.9258
003484446	005033151	0.4440	0.9405
003484446	005063011	0.5130	0.9298
003484542	003538070	0.5328	0.9364
003484542	003596605	0.5058	0.9038
003484542	003927485	0.5483	0.9014
003484542	003980597	0.3422	0.9009
003484542	004009350	0.5458	0.9131
003484542	004178839	0.5614	0.9416
003484542	004477674	0.4664	0.9336
003484542	005033151	0.4891	0.9290
003484542	005063011	0.4918	0.9025
003484598	003645871	0.4964	0.9442
003484598	003682520	0.5455	0.9342
003485620	003538070	0.5465	0.9395
003485620	003837507	0.5813	0.9019
003485620	004124141	0.5817	0.9166
003485620	004178839	0.5668	0.9367
003485620	004477674	0.4858	0.9080
003485620	005033151	0.4871	0.9050
003486492	003496803	0.4622	0.9144
003486492	003517692	0.3663	0.9468
003486492	003615365	0.4227	0.9048
003486492	003690053	0.4498	0.9069
003486492	003817230	0.4103	0.9077
003486492	003947087	0.3553	0.9061
003486492	003947596	0.3785	0.9437
003486492	003956333	0.3147	0.9114
003486492	003959126	0.3711	0.9012
003486492	003963455	0.3860	0.9013
003486492	003963980	0.4073	0.9336
003486492	003969508	0.3917	0.9277
003486492	003970579	0.4603	0.9047
003486492	003971907	0.3988	0.9457
003486492	003972041	0.4717	0.9029
003486492	003979552	0.3795	0.9216
003486492	003979648	0.3562	0.9457
003486492	003980140	0.3602	0.9148
003486492	003993203	0.4512	0.9026
003486492	004024974	0.4509	0.9041
003486492	004078132	0.3778	0.9433
003486492	004277582	0.4068	0.9403
003486492	004373825	0.4148	0.9244
003486492	004476649	0.3639	0.9625
003486492	004936750	0.3865	0.9118
003486492	004937587	0.4095	0.9097
003486492	004953249	0.3433	0.9152
003486492	004977424	0.3390	0.9032
003486492	004978402	0.4370	0.9197
003486492	004986716	0.4150	0.9019
003486492	005049075	0.2957	0.9271
003486492	005055984	0.3240	0.9187
003486492	005056599	0.4565	0.9027
003486492	005063005	0.3984	0.9040
003486492	005066225	0.3732	0.9060
003486492	005079504	0.3224	0.9031
003486631	003538070	0.5713	0.9063
003486631	003797019	0.5587	0.9006
003486631	003955195	0.5512	0.9039
003486631	003980597	0.4842	0.9310
003486631	003983708	0.5893	0.9113
003486631	004124141	0.5436	0.9049
003486631	004253554	0.5519	0.9062
003486631	004477674	0.5450	0.9084
003486631	005069346	0.5940	0.9076
003486631	005078298	0.5661	0.9161
003486878	003538070	0.4988	0.9089
003486878	003596605	0.4897	0.9224
003486878	003599834	0.5050	0.9118
003486878	003607811	0.5025	0.9005
003486878	003607918	0.5922	0.9189
003486878	003707024	0.5380	0.9140
003486878	003801207	0.5859	0.9343
003486878	003840585	0.5789	0.9084
003486878	003893356	0.4038	0.9031
003486878	003927485	0.5729	0.9240
003486878	003974487	0.4486	0.9288
003486878	003979604	0.5764	0.9344
003486878	003980597	0.3683	0.9382
003486878	003983612	0.5525	0.9369
003486878	003988870	0.5099	0.9078
003486878	004002734	0.5461	0.9291
003486878	004009350	0.5569	0.9470
003486878	004028987	0.4782	0.9378
003486878	004034170	0.4616	0.9237
003486878	004178839	0.5846	0.9174
003486878	004253554	0.4336	0.9303
003486878	004477674	0.4893	0.9364
003486878	004613056	0.5922	0.9056
003486878	004935667	0.5695	0.9262
003486878	004946152	0.4428	0.9237
003486878	005013047	0.4893	0.9243
003486878	005033151	0.4872	0.9417
003486878	005063011	0.5075	0.9294
003487286	003538070	0.5664	0.9315
003487286	004124141	0.5953	0.9228
003487286	004178839	0.5732	0.9282
003487286	004477674	0.4788	0.9136
003487286	005033151	0.4808	0.9022
003487845	003840585	0.5446	0.9064
003487845	003927485	0.4126	0.9027
003487845	003979604	0.4239	0.9331
003487845	003980597	0.4264	0.9243
003487845	003983612	0.4154	0.9334
003487845	003988870	0.4028	0.9034
003487845	004002734	0.4171	0.9117
003487845	004009350	0.5262	0.9083
003487845	004028987	0.4660	0.9099
003487845	004034170	0.4113	0.9049
003487845	004253554	0.4136	0.9042
003487845	004946152	0.5067	0.9447
003487845	005013047	0.4464	0.9071
003487845	005033151	0.4322	0.9244
003487845	005063011	0.5055	0.9273
003488949	003596605	0.4935	0.9052
003488949	003599834	0.5118	0.9099
003488949	003707024	0.5575	0.9163
003488949	003893356	0.4027	0.9222
003488949	003926817	0.3896	0.9029
003488949	003927485	0.5403	0.9308
003488949	003974487	0.4732	0.9117
003488949	003979604	0.5494	0.9450
003488949	003980597	0.3747	0.9430
003488949	003983612	0.5313	0.9477
003488949	003988870	0.5021	0.9152
003488949	004002734	0.5381	0.9330
003488949	004009350	0.5674	0.9575
003488949	004028987	0.4684	0.9503
003488949	004034170	0.4557	0.9462
003488949	004253554	0.4220	0.9478
003488949	004477674	0.5137	0.9528
003488949	004935667	0.5485	0.9379
003488949	004946152	0.4283	0.9229
003488949	005013047	0.4933	0.9442
003488949	005033151	0.4792	0.9593
003488949	005063011	0.4738	0.9206
003489030	003538070	0.5354	0.9152
003489030	003596605	0.4633	0.9138
003489030	003599834	0.5605	0.9007
003489030	003840585	0.5642	0.9100
003489030	003927485	0.5614	0.9253
003489030	003974487	0.4765	0.9048
003489030	003979604	0.5876	0.9281
003489030	003980597	0.4121	0.9318
003489030	003983612	0.5685	0.9303
003489030	003988870	0.5452	0.9077
003489030	004002734	0.5819	0.9271
003489030	004028987	0.5120	0.9330
003489030	004034170	0.4696	0.9298
003489030	004253554	0.4357	0.9307
003489030	004477674	0.5608	0.9413
003489030	004935667	0.5738	0.9236
003489030	004946152	0.4285	0.9186
003489030	004993396	0.5788	0.9389
003489030	005013047	0.5207	0.9222
003489030	005033151	0.4909	0.9488
003489030	005063011	0.4640	0.9071
003489158	003498264	0.5903	0.9174
003489158	003599332	0.5381	0.9344
003489158	003607264	0.3416	0.9237
003489158	003625799	0.5362	0.9026
003489158	003671668	0.4990	0.9375
003489158	003788315	0.4055	0.9177
003489158	005049196	0.5436	0.9050
003489485	003495148	0.4204	0.9043
003489485	003496803	0.4511	0.9496
003489485	003498989	0.3838	0.9120
003489485	003517692	0.3431	0.9017
003489485	003600113	0.4499	0.9198
003489485	003607742	0.4194	0.9125
003489485	003608215	0.3740	0.9000
003489485	003613205	0.4222	0.9029
003489485	003615364	0.4226	0.9026
003489485	003615365	0.4171	0.9245
003489485	003650120	0.4364	0.9175
003489485	003690053	0.4349	0.9376
003489485	003729552	0.4273	0.9012
003489485	003762030	0.4126	0.9193
003489485	003784612	0.4255	0.9035
003489485	003817230	0.4598	0.9252
003489485	003947087	0.4167	0.9242
003489485	003947596	0.3869	0.9289
003489485	003959126	0.4014	0.9241
003489485	003963455	0.3916	0.9035
003489485	003963980	0.3939	0.9150
003489485	003967895	0.4990	0.9064
003489485	003968700	0.3563	0.9036
003489485	003969508	0.3885	0.9299
003489485	003970579	0.4495	0.9145
003489485	003971907	0.3895	0.9238
003489485	003972041	0.4541	0.9171
003489485	003972547	0.4485	0.9023
003489485	003975571	0.4834	0.9094
003489485	003978624	0.3144	0.9132
003489485	003979552	0.3941	0.9281
003489485	003979648	0.3855	0.9271
003489485	003993203	0.4762	0.9259
003489485	003997800	0.4342	0.9103
003489485	004022242	0.4798	0.9043
003489485	004023279	0.3939	0.9131
003489485	004024974	0.4587	0.9405
003489485	004069935	0.4219	0.9091
003489485	004078132	0.3551	0.9138
003489485	004080481	0.4435	0.9009
003489485	004218949	0.4316	0.9376
003489485	004256943	0.3631	0.9064
003489485	004261492	0.3833	0.9111
003489485	004277582	0.4067	0.9051
003489485	004346242	0.3959	0.9098
003489485	004373825	0.3762	0.9056
003489485	004405252	0.3831	0.9026
003489485	004476649	0.3756	0.9302
003489485	004936750	0.4271	0.9432
003489485	004937587	0.4207	0.9141
003489485	004940356	0.4240	0.9010
003489485	004942072	0.4006	0.9057
003489485	004953249	0.3979	0.9168
003489485	004977424	0.4174	0.9173
003489485	004977576	0.4205	0.9099
003489485	004978402	0.4476	0.9207
003489485	004986716	0.4345	0.9211
003489485	005026689	0.4364	0.9048
003489485	005029261	0.4769	0.9257
003489485	005034081	0.4987	0.9057
003489485	005035935	0.4360	0.9034
003489485	005043547	0.3999	0.9023
003489485	005046498	0.4156	0.9143
003489485	005049075	0.3535	0.9399
003489485	005052629	0.4671	0.9226
003489485	005055984	0.3490	0.9252
003489485	005056599	0.4457	0.9287
003489485	005056886	0.4058	0.9367
003489485	005060255	0.3462	0.9100
003489485	005064007	0.4705	0.9018
003489485	005069346	0.4970	0.9160
003489485	005078298	0.4619	0.9223
003489485	005079504	0.3678	0.9030
003490907	003538070	0.5766	0.9513
003490907	003596605	0.5149	0.9084
003490907	003927485	0.5507	0.9015
003490907	003980597	0.4032	0.9156
003490907	004034170	0.4794	0.9022
003490907	004178839	0.5858	0.9500
003490907	004477674	0.5340	0.9267
003490907	004935667	0.5356	0.9010
003490907	004946152	0.4357	0.9005
003490907	005013047	0.5487	0.9060
003490907	005033151	0.5045	0.9349
003491413	003599834	0.5478	0.9006
003492087	003596605	0.5858	0.9235
003492087	003636504	0.5960	0.9220
003492087	003648094	0.5878	0.9110
003492087	003740241	0.5995	0.9356
003492087	003840585	0.5427	0.9062
003492087	003893356	0.4687	0.9200
003492087	003979604	0.4647	0.9362
003492087	003980597	0.4245	0.9480
003492087	003983612	0.4530	0.9372
003492087	004002734	0.4423	0.9123
003492087	004009350	0.5253	0.9149
003492087	004028987	0.4793	0.9221
003492087	004034170	0.4066	0.9194
003492087	004178839	0.5579	0.9033
003492087	004253554	0.4027	0.9186
003492087	004935667	0.5287	0.9005
003492087	004946152	0.4898	0.9359
003492087	005013047	0.4503	0.9225
003492087	005033151	0.4332	0.9303
003492087	005063011	0.4790	0.9307
003492173	003538070	0.5274	0.9099
003492173	003596605	0.5165	0.9143
003492173	003599834	0.4886	0.9007
003492173	003648094	0.5906	0.9048
003492173	003707024	0.5231	0.9080
003492173	003840585	0.5600	0.9159
003492173	003893356	0.4210	0.9083
003492173	003927485	0.4846	0.9221
003492173	003974487	0.4426	0.9004
003492173	003979604	0.5098	0.9433
003492173	003980597	0.3851	0.9466
003492173	003983612	0.4901	0.9429
003492173	003988870	0.4453	0.9154
003492173	004002734	0.4837	0.9319
003492173	004009350	0.5172	0.9267
003492173	004028987	0.4722	0.9336
003492173	004034170	0.4146	0.9303
003492173	004178839	0.5716	0.9155
003492173	004253554	0.4077	0.9253
003492173	004477674	0.4672	0.9061
003492173	004935667	0.5399	0.9122
003492173	004946152	0.4510	0.9368
003492173	005013047	0.4506	0.9319
003492173	005030272	0.5895	0.9170
003492173	005033151	0.4375	0.9434
003492173	005063011	0.4830	0.9238
003493239	003494272	0.5025	0.9039
003493239	003498264	0.5704	0.9073
003493239	003532488	0.5731	0.9056
003493239	003599332	0.5254	0.9025
003493239	003599834	0.4599	0.9122
003493239	003685671	0.5893	0.9035
003493239	003740131	0.5801	0.9085
003493239	003840585	0.4405	0.9031
003493239	003981561	0.3958	0.9100
003493239	004025105	0.5865	0.9185
003493239	004995535	0.5928	0.9105
003493244	003980597	0.4827	0.9224
003493244	005063011	0.5496	0.9187
003494259	003538070	0.5949	0.9477
003494259	003837507	0.5702	0.9169
003494259	004178839	0.5800	0.9523
003494259	004477674	0.4406	0.9109
003494259	005033151	0.4688	0.9108
003494272	003686686	0.5654	0.9025
003494272	003699091	0.5495	0.9013
003494939	003607264	0.4539	0.9056
003495040	003596605	0.4998	0.9056
003495040	003837507	0.5900	0.9297
003495040	005033151	0.4898	0.9185
003495143	003582338	0.5796	0.9350
003495143	003595522	0.5236	0.9152
003495143	003643506	0.5520	0.9467
003495143	003715701	0.5710	0.9124
003495143	003741412	0.5429	0.9341
003495143	003786918	0.5433	0.9196
003495143	004020266	0.5944	0.9484
003495143	004028903	0.5707	0.9058
003495148	003705615	0.3057	0.9126
003495148	003738616	0.2999	0.9109
003495148	003974487	0.4734	0.9337
003495148	003980597	0.3938	0.9087
003495148	003981561	0.3321	0.9049
003495148	004023963	0.3392	0.9238
003495148	004025316	0.4742	0.9373
003495148	004253554	0.3817	0.9079
003495148	005013047	0.4147	0.9095
003495148	005028264	0.3883	0.9139
003496153	003837507	0.5847	0.9416
003496153	004477674	0.5048	0.9262
003496497	003596874	0.3700	0.9005
003496497	003699154	0.3739	0.9194
003496497	003705615	0.3609	0.9027
003496497	003938644	0.4386	0.9051
003496497	003980597	0.4980	0.9072
003496506	003974873	0.5925	0.9039
003496506	004993396	0.5491	0.9280
003496711	003496803	0.4315	0.9501
003496711	003650120	0.4346	0.9033
003496711	003690053	0.4306	0.9532
003496711	003817230	0.4211	0.9158
003496711	003825550	0.5290	0.9036
003496711	003947087	0.4223	0.9004
003496711	003947596	0.3718	0.9000
003496711	003959126	0.3932	0.9226
003496711	003993203	0.4202	0.9078
003496711	004022242	0.4994	0.9001
003496711	004023279	0.3582	0.9097
003496711	004024974	0.4128	0.9231
003496711	004218949	0.4630	0.9136
003496711	004346242	0.3837	0.9017
003496711	004476649	0.3352	0.9037
003496711	004936750	0.3673	0.9000
003496711	004986716	0.4020	0.9084
003496711	005049075	0.3198	0.9248
003496711	005055984	0.3563	0.9121
003496711	005056599	0.4269	0.9006
003496711	005056886	0.3467	0.9107
003496803	003497699	0.5140	0.9154
003496803	003596874	0.3860	0.9336
003496803	003599332	0.4300	0.9022
003496803	003599834	0.4677	0.9248
003496803	003607264	0.3993	0.9348
003496803	003620621	0.4178	0.9357
003496803	003625799	0.4987	0.9233
003496803	003671668	0.5306	0.9327
003496803	003699154	0.4069	0.9340
003496803	003701491	0.4161	0.9292
003496803	003705615	0.3954	0.9479
003496803	003711543	0.4417	0.9116
003496803	003712799	0.4576	0.9350
003496803	003728936	0.3834	0.9061
003496803	003738616	0.3889	0.9534
003496803	003788315	0.4181	0.9325
003496803	003790340	0.4631	0.9216
003496803	003837507	0.5831	0.9013
003496803	003863960	0.4559	0.9079
003496803	003884605	0.4590	0.9084
003496803	003934856	0.5621	0.9119
003496803	003938644	0.4086	0.9447
003496803	003974487	0.4533	0.9052
003496803	003981561	0.4546	0.9477
003496803	004023963	0.4083	0.9546
003496803	004025316	0.4490	0.9421
003496803	004025925	0.4320	0.9078
003496803	004027380	0.4014	0.9638
003496803	004028987	0.4739	0.9042
003496803	004856373	0.4623	0.9038
003496803	005013047	0.4872	0.9074
003496803	005030272	0.5285	0.9015
003497089	003538070	0.4947	0.9092
003497089	003596605	0.4580	0.9195
003497089	003599834	0.5135	0.9171
003497089	003607811	0.4600	0.9048
003497089	003707024	0.5504	0.9195
003497089	003840585	0.5506	0.9032
003497089	003893356	0.3819	0.9082
003497089	003927485	0.5522	0.9294
003497089	003974487	0.4427	0.9335
003497089	003979604	0.5766	0.9398
003497089	003980597	0.3622	0.9423
003497089	003983612	0.5519	0.9421
003497089	003988870	0.5131	0.9120
003497089	004002734	0.5483	0.9333
003497089	004009350	0.5495	0.9534
003497089	004028987	0.4725	0.9435
003497089	004034170	0.4474	0.9308
003497089	004155213	0.5966	0.9395
003497089	004178839	0.5715	0.9204
003497089	004253554	0.4204	0.9374
003497089	004477674	0.5017	0.9415
003497089	004935667	0.5527	0.9336
003497089	004946152	0.4040	0.9219
003497089	004993396	0.5956	0.9424
003497089	005013047	0.4825	0.9319
003497089	005033151	0.4697	0.9477
003497089	005063011	0.4563	0.9323
003497699	003517692	0.4102	0.9242
003497699	003590884	0.4859	0.9203
003497699	003615365	0.4469	0.9085
003497699	003690053	0.5140	0.9166
003497699	003784612	0.5229	0.9016
003497699	003817230	0.4917	0.9049
003497699	003837507	0.4412	0.9070
003497699	003947596	0.4760	0.9167
003497699	003971907	0.4828	0.9153
003497699	003979648	0.4075	0.9169
003497699	003980228	0.4401	0.9093
003497699	003993203	0.4993	0.9076
003497699	004078132	0.4570	0.9215
003497699	004277582	0.4020	0.9071
003497699	004476649	0.4304	0.9395
003497699	004935667	0.5673	0.9147
003497699	004978402	0.4669	0.9287
003497699	005013047	0.5755	0.9131
003498187	003980597	0.5534	0.9327
003498187	005063011	0.5969	0.9080
003498264	003522626	0.5777	0.9165
003498264	003527040	0.5755	0.9071
003498264	003582338	0.4843	0.9366
003498264	003595522	0.4902	0.9095
003498264	003643506	0.4962	0.9483
003498264	003715701	0.5334	0.9055
003498264	004020138	0.5253	0.9153
003498264	004020266	0.5518	0.9392
003498264	004028903	0.4938	0.9080
003498631	003538070	0.5773	0.9294
003498703	003607918	0.5730	0.9221
003498703	003801207	0.5767	0.9008
003498989	003599834	0.5235	0.9312
003498989	003707024	0.5274	0.9183
003498989	003927485	0.4348	0.9046
003498989	003974487	0.5465	0.9026
003498989	004009350	0.5562	0.9170
003498989	004025316	0.5435	0.9106
003498989	004028987	0.4750	0.9083
003498989	004034170	0.4617	0.9057
003498989	004477674	0.5381	0.9221
003498989	004935667	0.4487	0.9025
003498989	005013047	0.4812	0.9106
003498989	005033151	0.4331	0.9371
003501011	003599666	0.5633	0.9114
003501011	003714904	0.5123	0.9081
003501011	003873634	0.5580	0.9084
003501011	003963455	0.5920	0.9036
003501011	004500222	0.5410	0.9010
003501011	005056599	0.5694	0.9080
003502530	003538070	0.5552	0.9475
003502530	003837507	0.5829	0.9121
003502530	003927485	0.5483	0.9084
003502530	003980597	0.3675	0.9026
003502530	004009350	0.5720	0.9182
003502530	004034170	0.4615	0.9011
003502530	004178839	0.5764	0.9526
003502530	004477674	0.4796	0.9368
003502530	004935667	0.5661	0.9044
003502530	005013047	0.5070	0.9064
003502530	005033151	0.4924	0.9379
003502895	003502919	0.5232	0.9086
003502895	003566940	0.5719	0.9093
003502895	003599666	0.5302	0.9030
003502895	003615364	0.5959	0.9278
003502895	003700484	0.5513	0.9256
003502895	003723538	0.5787	0.9033
003502895	003817230	0.5078	0.9223
003502895	003873634	0.4970	0.9043
003502895	003961475	0.5545	0.9229
003502895	003963455	0.4707	0.9010
003502895	003993203	0.5432	0.9221
003502895	004024974	0.5711	0.9028
003502895	004029401	0.5382	0.9050
003502895	004030238	0.5671	0.9014
003502895	004069935	0.5869	0.9113
003502895	004080481	0.5425	0.9001
003502895	004146735	0.5949	0.9234
003502895	004241417	0.5353	0.9053
003502895	004256943	0.4920	0.9059
003502895	004405252	0.4982	0.9039
003502895	004937587	0.5205	0.9158
003502895	004957284	0.5090	0.9107
003502895	004977576	0.5520	0.9161
003502895	005030431	0.5293	0.9004
003502895	005035935	0.5071	0.9078
003502895	005039793	0.5815	0.9267
003502895	005056599	0.4548	0.9089
003502919	003599834	0.4210	0.9124
003502919	003707024	0.4823	0.9278
003502919	003801207	0.5788	0.9091
003502919	003893356	0.4836	0.9215
003502919	003927485	0.5001	0.9563
003502919	003979604	0.5508	0.9753
003502919	003980597	0.4171	0.9517
003502919	003983612	0.5315	0.9746
003502919	003988870	0.4476	0.9468
003502919	004002734	0.5097	0.9566
003502919	004009350	0.5043	0.9626
003502919	004028987	0.4551	0.9655
003502919	004034170	0.4336	0.9575
003502919	004178839	0.5875	0.9137
003502919	004253554	0.4171	0.9505
003502919	004477674	0.4686	0.9336
003502919	004935667	0.5399	0.9522
003502919	004946152	0.5148	0.9441
003502919	005013047	0.4658	0.9603
003502919	005033151	0.4460	0.9685
003502919	005063011	0.4888	0.9271
003505458	003927485	0.5745	0.9279
003505458	003979604	0.5816	0.9264
003505458	003980597	0.4089	0.9253
003505458	003983612	0.5649	0.9289
003505458	004002734	0.5790	0.9185
003505458	004009350	0.5947	0.9529
003505458	004028987	0.4924	0.9292
003505458	004034170	0.4824	0.9283
003505458	004253554	0.4371	0.9304
003505458	004477674	0.5478	0.9486
003505458	004935667	0.5654	0.9288
003505458	004946152	0.4234	0.9086
003505458	005013047	0.5262	0.9253
003505458	005033151	0.5111	0.9461
003505458	005063011	0.4720	0.9060
003507107	003599834	0.4838	0.9328
003507107	003707024	0.4722	0.9106
003507107	003927485	0.5257	0.9028
003507107	003974487	0.5031	0.9313
003507107	003980597	0.3734	0.9217
003507107	003983612	0.4697	0.9007
003507107	004002734	0.4817	0.9147
003507107	004009350	0.5170	0.9327
003507107	004028987	0.4766	0.9158
003507107	004935667	0.5495	0.9078
003507107	004993396	0.5833	0.9034
003507107	005013047	0.4811	0.9151
003507107	005033151	0.4903	0.9214
003507107	005063011	0.5146	0.9077
003508304	003538070	0.5766	0.9377
003508304	003599834	0.4956	0.9252
003508304	003688269	0.5309	0.9078
003508304	003707024	0.4817	0.9216
003508304	003837507	0.5846	0.9112
003508304	003927485	0.5167	0.9192
003508304	003974487	0.5838	0.9241
003508304	003979604	0.4886	0.9151
003508304	003980597	0.3775	0.9512
003508304	003983612	0.4747	0.9161
003508304	004002734	0.5121	0.9111
003508304	004009350	0.5503	0.9462
003508304	004028987	0.4139	0.9287
003508304	004034170	0.4967	0.9362
003508304	004124141	0.5811	0.9300
003508304	004253554	0.4438	0.9297
003508304	004477674	0.4782	0.9205
003508304	004935667	0.4889	0.9336
003508304	005013047	0.5230	0.9424
003508304	005033151	0.5033	0.9456
003508304	005063011	0.4880	0.9114
003508437	003538070	0.5527	0.9386
003508437	004178839	0.5965	0.9373
003508437	004477674	0.5134	0.9093
003508437	005033151	0.4973	0.9087
003509752	003538070	0.5967	0.9372
003509752	003837507	0.5975	0.9473
003509752	003980597	0.4059	0.9030
003509752	004009350	0.5614	0.9073
003509752	004477674	0.4941	0.9207
003509752	005033151	0.5009	0.9224
003510146	003538070	0.5897	0.9393
003510146	003596605	0.5244	0.9010
003510146	004477674	0.4785	0.9258
003510146	005033151	0.4775	0.9216
003510364	004023279	0.5576	0.9079
003510364	004146735	0.5537	0.9076
003510485	003538070	0.5339	0.9053
003510485	003596605	0.4719	0.9196
003510485	003659976	0.5894	0.9104
003510485	003893356	0.3972	0.9101
003510485	003927485	0.5290	0.9059
003510485	003974487	0.4733	0.9191
003510485	003979604	0.5434	0.9250
003510485	003980597	0.3726	0.9398
003510485	003983612	0.5237	0.9292
003510485	004002734	0.5292	0.9186
003510485	004009350	0.5759	0.9374
003510485	004028987	0.4602	0.9267
003510485	004034170	0.4427	0.9239
003510485	004253554	0.4108	0.9327
003510485	004477674	0.5018	0.9294
003510485	004935667	0.5351	0.9167
003510485	004946152	0.4240	0.9198
003510485	005013047	0.4834	0.9177
003510485	005033151	0.4667	0.9377
003510485	005063011	0.4611	0.9216
003510485	005066083	0.5855	0.9013
003512162	003538070	0.5390	0.9211
003512162	004178839	0.5708	0.9192
003514367	003596605	0.5064	0.9219
003514367	003599834	0.5183	0.9050
003514367	003707024	0.5466	0.9152
003514367	003893356	0.4072	0.9036
003514367	003927485	0.5565	0.9348
003514367	003974487	0.4755	0.9132
003514367	003979604	0.5646	0.9465
003514367	003980597	0.3824	0.9367
003514367	003983612	0.5434	0.9488
003514367	003988870	0.5132	0.9206
003514367	004002734	0.5477	0.9370
003514367	004009350	0.5614	0.9608
003514367	004028987	0.4843	0.9431
003514367	004034170	0.4721	0.9312
003514367	004253554	0.4375	0.9373
003514367	004477674	0.5019	0.9501
003514367	004935667	0.5520	0.9360
003514367	004946152	0.4482	0.9294
003514367	005013047	0.4965	0.9377
003514367	005033151	0.4879	0.9538
003514367	005063011	0.5118	0.9391
003514380	003538070	0.5056	0.9093
003514380	003596605	0.4598	0.9166
003514380	003599834	0.5029	0.9104
003514380	003707024	0.5454	0.9172
003514380	003893356	0.3954	0.9014
003514380	003927485	0.5440	0.9362
003514380	003974487	0.4391	0.9213
003514380	003979604	0.5699	0.9429
003514380	003980597	0.3679	0.9346
003514380	003983612	0.5468	0.9446
003514380	003988870	0.5019	0.9180
003514380	004002734	0.5419	0.9354
003514380	004009350	0.5487	0.9533
003514380	004028987	0.4652	0.9404
003514380	004034170	0.4470	0.9292
003514380	004178839	0.5884	0.9241
003514380	004253554	0.4218	0.9342
003514380	004477674	0.5031	0.9435
003514380	004935667	0.5499	0.9332
003514380	004946152	0.4199	0.9239
003514380	005013047	0.4803	0.9300
003514380	005033151	0.4672	0.9493
003514380	005063011	0.4669	0.9298
003514586	004993396	0.5718	0.9119
003515019	003538070	0.5768	0.9078
003515019	003599834	0.5645	0.9209
003515019	003607811	0.5014	0.9130
003515019	003707024	0.5530	0.9020
003515019	003927485	0.5095	0.9045
003515019	003974487	0.5694	0.9196
003515019	004002734	0.4996	0.9026
003515019	004009350	0.5943	0.9191
003515019	004025316	0.5174	0.9045
003515019	004028987	0.4703	0.9000
003515019	004477674	0.4969	0.9044
003515019	004935667	0.5020	0.9073
003515019	005033151	0.4893	0.9039
003516275	003645871	0.5074	0.9351
003516275	003682520	0.5573	0.9217
003516618	003838434	0.2933	0.9294
003516618	005049075	0.2504	0.9053
003516722	003576622	0.5662	0.9043
003516722	003597789	0.5943	0.9175
003516722	003598597	0.6000	0.9027
003516722	003612063	0.5840	0.9129
003516722	003703958	0.5564	0.9037
003516722	003713577	0.5870	0.9139
003516722	003719290	0.5329	0.9072
003516722	003912861	0.5927	0.9258
003516722	004016655	0.5837	0.9335
003516722	004993396	0.5762	0.9210
003517168	003677902	0.5827	0.9112
003517168	003980597	0.5479	0.9249
003517168	005063011	0.5769	0.9128
003517484	003538070	0.5300	0.9027
003517484	004155213	0.5898	0.9168
003517484	004178839	0.5633	0.9073
003517692	003711543	0.3197	0.9203
003517692	003790340	0.3565	0.9267
003517692	003863960	0.3215	0.9197
003517692	003934856	0.4568	0.9175
003517692	004034170	0.3976	0.9501
003517692	004253554	0.3622	0.9400
003517692	004477674	0.4869	0.9280
003517692	004935667	0.4317	0.9182
003517692	005013047	0.4138	0.9330
003517692	005033151	0.3707	0.9394
003519107	003538070	0.5246	0.9047
003519107	003596605	0.4864	0.9249
003519107	003893356	0.4023	0.9119
003519107	003927485	0.5191	0.9069
003519107	003974487	0.4674	0.9118
003519107	003979604	0.5443	0.9286
003519107	003980597	0.3554	0.9396
003519107	003983612	0.5237	0.9319
003519107	004002734	0.5191	0.9151
003519107	004009350	0.5497	0.9363
003519107	004028987	0.4453	0.9245
003519107	004034170	0.4406	0.9154
003519107	004124141	0.5991	0.9031
003519107	004253554	0.4059	0.9239
003519107	004477674	0.4858	0.9148
003519107	004935667	0.5119	0.9085
003519107	004946152	0.4147	0.9227
003519107	005013047	0.4717	0.9120
003519107	005033151	0.4529	0.9296
003519107	005063011	0.4508	0.9235
003519649	003713577	0.5942	0.9157
003519649	004935667	0.5713	0.9084
003520211	003538070	0.4837	0.9291
003520211	003599834	0.4904	0.9126
003520211	003607918	0.5535	0.9087
003520211	003707024	0.5009	0.9272
003520211	003801207	0.5632	0.9273
003520211	003927485	0.5359	0.9360
003520211	003974487	0.4179	0.9088
003520211	003975571	0.5778	0.9041
003520211	003979604	0.5294	0.9049
003520211	003980597	0.3791	0.9292
003520211	003983612	0.5128	0.9065
003520211	004002734	0.4970	0.9237
003520211	004009350	0.5090	0.9469
003520211	004028987	0.4781	0.9192
003520211	004034170	0.4178	0.9251
003520211	004124141	0.5765	0.9052
003520211	004253554	0.4082	0.9234
003520211	004477674	0.4599	0.9487
003520211	004935667	0.5304	0.9328
003520211	005013047	0.4411	0.9310
003520211	005033151	0.4363	0.9446
